callID, phoneNumber, Line, destPhoneNumber, startDate, endDate, startTime, endTime, Type, Cost
17,01437577777,0,01435555555,19/02/2014,19/02/2014,22:15:00,22:31:00,Local,64.0
18,01437577777,0,07767255555,17/01/2014,17/01/2014,01:30:00,01:36:00,Mobile,150.0
19,01437577777,0,08700135555,26/01/2014,26/01/2014,15:30:00,15:51:00,National,84.0
20,01437577777,0,07767255555,12/01/2014,12/01/2014,19:05:00,19:18:00,Mobile,195.0
21,01437577777,1,01435555555,31/12/2013,31/12/2013,20:10:00,20:26:00,Local,64.0
22,01437577777,1,01435555555,03/02/2014,03/02/2014,12:40:00,13:14:00,Local,34.0
23,01437577777,1,08700135555,02/02/2014,02/02/2014,16:15:00,16:36:00,National,84.0
24,01437577777,1,01435555555,05/01/2014,05/01/2014,18:30:00,19:04:00,Local,34.0
25,01437577777,0,01435555555,30/12/2013,30/12/2013,17:55:00,18:29:00,Local,34.0
26,01437577777,0,01435555555,07/01/2014,07/01/2014,17:30:00,17:46:00,Local,64.0
27,01437577777,1,29155555555,15/01/2014,15/01/2014,20:25:00,20:46:00,Intl,630.0
28,01437577777,1,01435555555,17/01/2014,17/01/2014,17:50:00,18:06:00,Local,64.0
29,01437577777,1,29155555555,20/01/2014,20/01/2014,11:45:00,12:11:00,Intl,650.0
30,01437577777,1,07767255555,10/02/2014,10/02/2014,17:50:00,18:03:00,Mobile,195.0
31,01437577777,1,07767255555,30/12/2013,30/12/2013,19:10:00,19:23:00,Mobile,195.0
32,01437577777,0,01435555555,16/01/2014,16/01/2014,15:05:00,15:21:00,Local,64.0
33,01437577777,0,01435555555,17/02/2014,17/02/2014,22:55:00,23:29:00,Local,34.0
34,01437577777,1,01435555555,06/02/2014,06/02/2014,20:05:00,20:21:00,Local,64.0
35,01437577777,0,01435555555,26/01/2014,26/01/2014,22:10:00,22:44:00,Local,34.0
36,01437577777,1,01435555555,14/02/2014,14/02/2014,14:15:00,14:31:00,Local,64.0
37,01437577777,1,01435555555,20/01/2014,20/01/2014,21:40:00,22:14:00,Local,34.0
38,01437577777,0,01435555555,04/02/2014,04/02/2014,23:15:00,23:31:00,Local,64.0
39,01437577777,0,01435555555,09/01/2014,09/01/2014,21:05:00,21:21:00,Local,64.0
40,01437577777,1,07767255555,20/02/2014,20/02/2014,19:45:00,19:51:00,Mobile,150.0
41,01437577777,1,01435555555,10/02/2014,10/02/2014,15:30:00,16:04:00,Local,34.0
42,01437577777,1,08700135555,09/02/2014,09/02/2014,21:35:00,21:56:00,National,84.0
43,01437577777,0,08700135555,02/02/2014,02/02/2014,18:10:00,18:31:00,National,84.0
44,01437577777,0,01435555555,16/02/2014,16/02/2014,18:25:00,18:59:00,Local,34.0
45,01437577777,0,01435555555,22/01/2014,22/01/2014,18:30:00,18:46:00,Local,64.0
46,01437577777,0,01435555555,23/01/2014,23/01/2014,17:40:00,17:56:00,Local,64.0
47,01437577777,1,01435555555,03/02/2014,03/02/2014,11:35:00,12:09:00,Local,34.0
48,01437577777,1,01435555555,09/02/2014,09/02/2014,17:05:00,17:39:00,Local,34.0
49,01437577777,1,01435555555,16/01/2014,16/01/2014,00:15:00,00:31:00,Local,64.0
50,01437577777,1,01435555555,08/01/2014,08/01/2014,13:30:00,13:46:00,Local,64.0
51,01437577777,1,01435555555,27/01/2014,27/01/2014,14:30:00,15:04:00,Local,34.0
52,01437577777,1,29155555555,17/01/2014,17/01/2014,21:40:00,22:01:00,Intl,630.0
53,01437577777,1,01435555555,12/01/2014,12/01/2014,13:40:00,14:14:00,Local,34.0
54,01437577777,1,07767255555,02/02/2014,02/02/2014,19:00:00,19:13:00,Mobile,195.0
55,01437577777,1,01435555555,13/02/2014,13/02/2014,18:15:00,18:31:00,Local,64.0
56,01437577777,0,01435555555,20/01/2014,20/01/2014,20:15:00,20:49:00,Local,34.0
57,01437577777,0,01435555555,29/01/2014,29/01/2014,20:05:00,20:21:00,Local,64.0
58,01437577777,0,01435555555,09/02/2014,09/02/2014,22:40:00,23:14:00,Local,34.0
59,01437577777,1,01435555555,06/01/2014,06/01/2014,10:10:00,10:44:00,Local,34.0
60,01437577777,1,01435555555,20/02/2014,20/02/2014,20:50:00,21:06:00,Local,64.0
61,01437577777,1,07767255555,20/01/2014,20/01/2014,18:15:00,18:28:00,Mobile,195.0
62,01437577777,1,07767255555,23/02/2014,23/02/2014,20:45:00,20:58:00,Mobile,195.0
63,01437577777,0,01435555555,18/01/2014,18/01/2014,13:05:00,13:21:00,Local,64.0
64,01437577777,0,01435555555,15/02/2014,15/02/2014,20:35:00,20:51:00,Local,64.0
65,01437577777,0,01435555555,04/01/2014,04/01/2014,12:05:00,12:21:00,Local,64.0
66,01437577777,1,01435555555,23/02/2014,23/02/2014,07:45:00,08:19:00,Local,34.0
67,01437577777,1,01435555555,03/01/2014,03/01/2014,17:10:00,17:26:00,Local,64.0
68,01437577777,1,07767255555,17/02/2014,17/02/2014,17:05:00,17:18:00,Mobile,195.0
69,01437577777,0,29155555555,03/02/2014,03/02/2014,09:15:00,09:41:00,Intl,650.0
70,01437577777,0,01435555555,13/02/2014,13/02/2014,13:15:00,13:31:00,Local,64.0
71,01437577777,1,08700135555,01/01/2014,01/01/2014,21:40:00,21:49:00,National,72.0
72,01437577777,0,01435555555,15/02/2014,15/02/2014,15:10:00,15:26:00,Local,64.0
73,01437577777,1,01435555555,13/01/2014,13/01/2014,19:30:00,20:04:00,Local,34.0
74,01437577777,0,29155555555,18/02/2014,18/02/2014,06:25:00,06:46:00,Intl,630.0
75,01437577777,1,08700135555,15/02/2014,15/02/2014,10:30:00,10:39:00,National,72.0
76,01437577777,0,01435555555,16/02/2014,16/02/2014,19:25:00,19:59:00,Local,34.0
77,01437577777,1,01435555555,17/02/2014,17/02/2014,15:40:00,16:14:00,Local,34.0
78,01437577777,0,01435555555,30/12/2013,30/12/2013,15:10:00,15:44:00,Local,34.0
79,01437577777,1,01435555555,19/02/2014,19/02/2014,20:20:00,20:36:00,Local,64.0
80,01437577777,1,01435555555,03/01/2014,03/01/2014,20:50:00,21:06:00,Local,64.0
81,01437577777,1,01435555555,13/01/2014,13/01/2014,17:45:00,18:19:00,Local,34.0
82,01437577777,0,01435555555,02/02/2014,02/02/2014,19:15:00,19:49:00,Local,34.0
83,01437577777,0,07767255555,18/01/2014,18/01/2014,20:45:00,20:51:00,Mobile,150.0
84,01437577777,1,07767255555,10/02/2014,10/02/2014,17:35:00,17:48:00,Mobile,195.0
85,01437577777,1,01435555555,16/01/2014,16/01/2014,21:20:00,21:36:00,Local,64.0
86,01437577777,1,01435555555,29/01/2014,29/01/2014,19:15:00,19:31:00,Local,64.0
87,01437577777,0,07767255555,23/02/2014,23/02/2014,19:00:00,19:13:00,Mobile,195.0
88,01437577777,0,29155555555,30/12/2013,30/12/2013,17:15:00,17:41:00,Intl,650.0
89,01437577777,0,01435555555,01/01/2014,01/01/2014,12:55:00,13:11:00,Local,64.0
90,01437577777,0,07767255555,17/02/2014,17/02/2014,20:35:00,20:48:00,Mobile,195.0
91,01437577777,0,01435555555,13/01/2014,13/01/2014,15:10:00,15:44:00,Local,34.0
92,01437577777,1,01435555555,20/01/2014,20/01/2014,19:20:00,19:54:00,Local,34.0
93,01437577777,1,07767255555,16/01/2014,16/01/2014,09:40:00,09:46:00,Mobile,150.0
94,01437577777,0,01435555555,06/01/2014,06/01/2014,18:40:00,19:14:00,Local,34.0
95,01437577777,1,01435555555,05/02/2014,05/02/2014,20:30:00,20:46:00,Local,64.0
96,01437577777,0,01435555555,03/01/2014,03/01/2014,21:25:00,21:41:00,Local,64.0
97,01437577777,1,01435555555,26/01/2014,26/01/2014,16:05:00,16:39:00,Local,34.0
98,01437577777,0,29155555555,12/02/2014,12/02/2014,20:55:00,21:16:00,Intl,630.0
99,01437577777,0,01435555555,26/01/2014,26/01/2014,16:45:00,17:19:00,Local,34.0
100,01437577777,0,01435555555,04/01/2014,04/01/2014,21:50:00,22:06:00,Local,64.0
101,01437577777,0,01435555555,08/01/2014,08/01/2014,22:15:00,22:31:00,Local,64.0
102,01437577777,0,01435555555,12/02/2014,12/02/2014,16:15:00,16:31:00,Local,64.0
103,01437577777,1,01435555555,07/02/2014,07/02/2014,17:50:00,18:06:00,Local,64.0
104,01437577777,0,01435555555,22/02/2014,22/02/2014,18:35:00,18:51:00,Local,64.0
105,01437577777,0,01435555555,21/02/2014,21/02/2014,03:00:00,03:16:00,Local,64.0
106,01437577777,1,01435555555,18/01/2014,18/01/2014,21:00:00,21:16:00,Local,64.0
107,01437577777,0,07767255555,05/02/2014,05/02/2014,19:10:00,19:16:00,Mobile,150.0
108,01437577777,1,01435555555,15/01/2014,15/01/2014,19:30:00,19:46:00,Local,64.0
109,01437577777,0,08700135555,01/02/2014,01/02/2014,17:45:00,17:54:00,National,72.0
110,01437577777,0,29155555555,03/01/2014,03/01/2014,21:45:00,22:06:00,Intl,630.0
111,01437577777,1,01435555555,23/02/2014,23/02/2014,04:10:00,04:44:00,Local,34.0
112,01437577777,1,01435555555,16/01/2014,16/01/2014,19:40:00,19:56:00,Local,64.0
113,01437577777,1,08700135555,21/01/2014,21/01/2014,16:55:00,17:04:00,National,72.0
114,01437577777,1,08700135555,01/01/2014,01/01/2014,21:05:00,21:14:00,National,72.0
115,01437577777,1,01435555555,05/01/2014,05/01/2014,17:35:00,18:09:00,Local,34.0
116,01437577777,0,01435555555,11/02/2014,11/02/2014,19:30:00,19:46:00,Local,64.0
117,01437577777,0,08700135555,07/01/2014,07/01/2014,22:25:00,22:34:00,National,72.0
118,01437577777,0,01435555555,02/01/2014,02/01/2014,18:50:00,19:06:00,Local,64.0
119,01437577777,1,29155555555,06/01/2014,06/01/2014,19:55:00,20:21:00,Intl,650.0
120,01437577777,0,01435555555,31/01/2014,31/01/2014,13:10:00,13:26:00,Local,64.0
121,01437577777,1,01435555555,13/02/2014,13/02/2014,09:55:00,10:11:00,Local,64.0
122,01437577777,1,01435555555,19/01/2014,19/01/2014,18:40:00,19:14:00,Local,34.0
123,01437577777,1,01435555555,02/01/2014,02/01/2014,20:30:00,20:46:00,Local,64.0
124,01437577777,1,07767255555,30/12/2013,30/12/2013,20:25:00,20:38:00,Mobile,195.0
125,01437577777,0,07767255555,04/02/2014,04/02/2014,19:35:00,19:41:00,Mobile,150.0
126,01437577777,0,01435555555,02/01/2014,02/01/2014,18:05:00,18:21:00,Local,64.0
127,01437577777,1,07767255555,22/02/2014,22/02/2014,18:20:00,18:26:00,Mobile,150.0
128,01437577777,1,08700135555,08/01/2014,08/01/2014,20:30:00,20:39:00,National,72.0
129,01437577777,0,08700135555,06/02/2014,06/02/2014,19:35:00,19:44:00,National,72.0
130,01437577777,0,01435555555,07/02/2014,07/02/2014,21:25:00,21:41:00,Local,64.0
131,01437577777,1,01435555555,22/02/2014,22/02/2014,21:50:00,22:06:00,Local,64.0
132,01437577777,0,01435555555,19/02/2014,19/02/2014,13:10:00,13:26:00,Local,64.0
133,01437577777,0,01435555555,03/02/2014,03/02/2014,23:15:00,23:49:00,Local,34.0
134,01437577777,1,01435555555,17/02/2014,17/02/2014,17:30:00,18:04:00,Local,34.0
135,01437577777,0,01435555555,03/02/2014,03/02/2014,16:15:00,16:49:00,Local,34.0
136,01437577777,0,01435555555,02/02/2014,02/02/2014,16:45:00,17:19:00,Local,34.0
137,01437577777,1,07767255555,11/02/2014,11/02/2014,19:10:00,19:16:00,Mobile,150.0
138,01437577777,0,29155555555,16/02/2014,16/02/2014,16:35:00,17:01:00,Intl,650.0
139,01437577777,0,01435555555,06/02/2014,06/02/2014,21:25:00,21:41:00,Local,64.0
140,01437577777,1,08700135555,05/01/2014,05/01/2014,20:45:00,21:06:00,National,84.0
141,01437577777,1,29155555555,27/01/2014,27/01/2014,16:10:00,16:36:00,Intl,650.0
142,01437577777,1,01435555555,12/01/2014,12/01/2014,11:55:00,12:29:00,Local,34.0
143,01437577777,0,01435555555,02/02/2014,02/02/2014,21:05:00,21:39:00,Local,34.0
144,01437577777,0,01435555555,12/01/2014,12/01/2014,09:45:00,10:19:00,Local,34.0
145,01437577777,0,01435555555,03/01/2014,03/01/2014,20:15:00,20:31:00,Local,64.0
146,01437577777,1,08700135555,11/01/2014,11/01/2014,20:20:00,20:29:00,National,72.0
147,01437577777,0,07767255555,19/02/2014,19/02/2014,20:55:00,21:01:00,Mobile,150.0
148,01437577777,1,01435555555,18/01/2014,18/01/2014,20:05:00,20:21:00,Local,64.0
149,01437577777,1,29155555555,04/02/2014,04/02/2014,20:50:00,21:11:00,Intl,630.0
150,01437577777,0,01435555555,25/01/2014,25/01/2014,20:45:00,21:01:00,Local,64.0
151,01437577777,0,01435555555,16/02/2014,16/02/2014,10:55:00,11:29:00,Local,34.0
152,01437577777,1,01435555555,06/02/2014,06/02/2014,00:35:00,00:51:00,Local,64.0
153,01437577777,0,08700135555,22/02/2014,22/02/2014,21:10:00,21:19:00,National,72.0
154,01437577777,0,01435555555,02/02/2014,02/02/2014,15:00:00,15:34:00,Local,34.0
155,01437577777,0,01435555555,03/01/2014,03/01/2014,09:05:00,09:21:00,Local,64.0
156,01437577777,1,07767255555,12/01/2014,12/01/2014,19:35:00,19:48:00,Mobile,195.0
157,01437577777,1,07767255555,19/02/2014,19/02/2014,20:00:00,20:06:00,Mobile,150.0
158,01437577777,1,08700135555,05/02/2014,05/02/2014,21:20:00,21:29:00,National,72.0
159,01437577777,0,29155555555,31/12/2013,31/12/2013,20:40:00,21:01:00,Intl,630.0
160,01437577777,1,01435555555,17/02/2014,17/02/2014,21:50:00,22:24:00,Local,34.0
161,01437577777,0,01435555555,15/01/2014,15/01/2014,16:20:00,16:36:00,Local,64.0
162,01437577777,0,01435555555,02/02/2014,02/02/2014,11:35:00,12:09:00,Local,34.0
163,01437577777,1,01435555555,01/02/2014,01/02/2014,18:45:00,19:01:00,Local,64.0
164,01437577777,1,01435555555,12/02/2014,12/02/2014,10:35:00,10:51:00,Local,64.0
165,01437577777,1,08700135555,16/01/2014,16/01/2014,19:25:00,19:34:00,National,72.0
166,01437577777,1,01435555555,09/01/2014,09/01/2014,19:15:00,19:31:00,Local,64.0
167,01437577777,1,08700135555,09/02/2014,09/02/2014,19:55:00,20:16:00,National,84.0
168,01437577777,0,08700135555,11/01/2014,11/01/2014,20:40:00,20:49:00,National,72.0
169,01437577777,0,29155555555,22/01/2014,22/01/2014,22:35:00,22:56:00,Intl,630.0
170,01437577777,1,01435555555,07/01/2014,07/01/2014,18:45:00,19:01:00,Local,64.0
171,01437577777,1,01435555555,23/01/2014,23/01/2014,22:05:00,22:21:00,Local,64.0
172,01437577777,1,01435555555,17/01/2014,17/01/2014,21:00:00,21:16:00,Local,64.0
173,01437577777,1,01435555555,02/02/2014,02/02/2014,17:20:00,17:54:00,Local,34.0
174,01437577777,0,08700135555,04/02/2014,04/02/2014,19:10:00,19:19:00,National,72.0
175,01437577777,0,01435555555,12/02/2014,12/02/2014,01:45:00,02:01:00,Local,64.0
176,01437577777,1,01435555555,09/02/2014,09/02/2014,08:05:00,08:39:00,Local,34.0
177,01437577777,0,01435555555,20/01/2014,20/01/2014,16:00:00,16:34:00,Local,34.0
178,01437577777,0,01435555555,28/01/2014,28/01/2014,14:00:00,14:16:00,Local,64.0
179,01437577777,1,01435555555,17/02/2014,17/02/2014,07:20:00,07:54:00,Local,34.0
180,01437577777,0,07767255555,22/02/2014,22/02/2014,11:50:00,11:56:00,Mobile,150.0
181,01437577777,1,01435555555,08/02/2014,08/02/2014,01:45:00,02:01:00,Local,64.0
182,01437577777,0,08700135555,18/01/2014,18/01/2014,18:20:00,18:29:00,National,72.0
183,01437577777,0,01435555555,24/01/2014,24/01/2014,18:55:00,19:11:00,Local,64.0
184,01437577777,0,01435555555,15/01/2014,15/01/2014,14:50:00,15:06:00,Local,64.0
185,01437577777,0,01435555555,03/01/2014,03/01/2014,19:15:00,19:31:00,Local,64.0
186,01437577777,1,01435555555,05/01/2014,05/01/2014,21:15:00,21:49:00,Local,34.0
187,01437577777,0,07767255555,04/01/2014,04/01/2014,19:30:00,19:36:00,Mobile,150.0
188,01437577777,0,01435555555,18/02/2014,18/02/2014,18:10:00,18:26:00,Local,64.0
189,01437577777,1,01435555555,03/02/2014,03/02/2014,14:10:00,14:44:00,Local,34.0
190,01437577777,0,01435555555,06/02/2014,06/02/2014,16:55:00,17:11:00,Local,64.0
191,01437577777,1,01435555555,02/01/2014,02/01/2014,19:40:00,19:56:00,Local,64.0
192,01437577777,1,08700135555,06/01/2014,06/01/2014,15:10:00,15:31:00,National,84.0
193,01437577777,0,01435555555,17/01/2014,17/01/2014,09:20:00,09:36:00,Local,64.0
194,01437577777,0,01435555555,30/12/2013,30/12/2013,07:00:00,07:34:00,Local,34.0
195,01437577777,1,01435555555,30/12/2013,30/12/2013,14:00:00,14:34:00,Local,34.0
196,01437577777,0,01435555555,02/01/2014,02/01/2014,21:20:00,21:36:00,Local,64.0
197,01437577777,0,08700135555,16/01/2014,16/01/2014,19:10:00,19:19:00,National,72.0
198,01437577777,1,01435555555,16/01/2014,16/01/2014,15:45:00,16:01:00,Local,64.0
199,01437577777,1,01435555555,30/12/2013,30/12/2013,16:05:00,16:39:00,Local,34.0
200,01437577777,0,01435555555,20/01/2014,20/01/2014,15:05:00,15:39:00,Local,34.0
201,01437577777,0,01435555555,11/01/2014,11/01/2014,15:50:00,16:06:00,Local,64.0
202,01437577777,1,01435555555,05/01/2014,05/01/2014,13:25:00,13:59:00,Local,34.0
203,01437577777,1,09112525555,23/01/2014,23/01/2014,14:15:00,14:19:00,PRS,200.0
204,01437577777,1,01435555555,13/01/2014,13/01/2014,16:20:00,16:54:00,Local,34.0
205,01437577777,0,01435555555,23/02/2014,23/02/2014,14:35:00,15:09:00,Local,34.0
206,01437577777,1,01435555555,19/02/2014,19/02/2014,21:05:00,21:21:00,Local,64.0
207,01437577777,0,07767255555,12/01/2014,12/01/2014,06:55:00,07:08:00,Mobile,195.0
208,01437577777,0,01435555555,25/01/2014,25/01/2014,21:45:00,22:01:00,Local,64.0
209,01437577777,0,08700135555,10/01/2014,10/01/2014,20:45:00,20:54:00,National,72.0
210,01437577777,1,08700135555,17/02/2014,17/02/2014,09:50:00,10:11:00,National,84.0
211,01437577777,0,07767255555,27/01/2014,27/01/2014,19:50:00,20:03:00,Mobile,195.0
212,01437577777,1,01435555555,14/02/2014,14/02/2014,19:15:00,19:31:00,Local,64.0
213,01437577777,1,01435555555,19/01/2014,19/01/2014,13:50:00,14:24:00,Local,34.0
214,01437577777,0,01435555555,30/01/2014,30/01/2014,18:45:00,19:01:00,Local,64.0
215,01437577777,1,01435555555,26/01/2014,27/01/2014,23:40:00,00:14:00,Local,34.0
216,01437577777,1,07767255555,13/01/2014,13/01/2014,16:55:00,17:08:00,Mobile,195.0
217,01437577777,1,01435555555,12/02/2014,12/02/2014,19:10:00,19:26:00,Local,64.0
218,01437577777,0,01435555555,26/01/2014,26/01/2014,11:25:00,11:59:00,Local,34.0
219,01437577777,1,01435555555,18/02/2014,18/02/2014,11:15:00,11:31:00,Local,64.0
220,01437577777,1,08700135555,15/01/2014,15/01/2014,12:50:00,12:59:00,National,72.0
221,01437577777,0,01435555555,08/02/2014,08/02/2014,16:15:00,16:31:00,Local,64.0
222,01437577777,0,01435555555,12/02/2014,12/02/2014,00:35:00,00:51:00,Local,64.0
223,01437577777,1,01435555555,25/01/2014,25/01/2014,20:05:00,20:21:00,Local,64.0
224,01437577777,1,07767255555,13/02/2014,13/02/2014,16:25:00,16:31:00,Mobile,150.0
225,01437577777,1,01435555555,21/01/2014,21/01/2014,21:45:00,22:01:00,Local,64.0
226,01437577777,0,01435555555,20/01/2014,20/01/2014,17:20:00,17:54:00,Local,34.0
227,01437577777,0,08700135555,13/01/2014,13/01/2014,18:55:00,19:16:00,National,84.0
228,01437577777,0,01435555555,10/01/2014,10/01/2014,12:55:00,13:11:00,Local,64.0
229,01437577777,1,08700135555,01/02/2014,01/02/2014,19:25:00,19:34:00,National,72.0
230,01437577777,1,08700135555,12/01/2014,12/01/2014,16:10:00,16:31:00,National,84.0
231,01437577777,1,01435555555,10/02/2014,10/02/2014,14:00:00,14:34:00,Local,34.0
232,01437577777,0,01435555555,04/01/2014,04/01/2014,20:40:00,20:56:00,Local,64.0
233,01437577777,0,01435555555,14/01/2014,14/01/2014,21:50:00,22:06:00,Local,64.0
234,01437577777,1,01435555555,19/02/2014,19/02/2014,16:45:00,17:01:00,Local,64.0
235,01437577777,0,01435555555,18/01/2014,18/01/2014,19:20:00,19:36:00,Local,64.0
236,01437577777,1,01435555555,03/01/2014,03/01/2014,18:20:00,18:36:00,Local,64.0
237,01437577777,1,07767255555,09/02/2014,09/02/2014,14:00:00,14:13:00,Mobile,195.0
238,01437577777,1,08002287555,19/02/2014,19/02/2014,19:20:00,19:31:00,Free,0.0
239,01437577777,1,07767255555,21/02/2014,21/02/2014,19:20:00,19:26:00,Mobile,150.0
240,01437577777,0,01435555555,19/02/2014,19/02/2014,18:30:00,18:46:00,Local,64.0
241,01437577777,1,01435555555,08/02/2014,08/02/2014,19:40:00,19:56:00,Local,64.0
242,01437577777,0,07767255555,05/02/2014,05/02/2014,18:35:00,18:41:00,Mobile,150.0
243,01437577777,0,07767255555,09/02/2014,09/02/2014,16:50:00,17:03:00,Mobile,195.0
244,01437577777,0,08700135555,21/02/2014,21/02/2014,18:55:00,19:04:00,National,72.0
245,01437577777,0,01435555555,06/01/2014,06/01/2014,16:50:00,17:24:00,Local,34.0
0,01437577777,0,07956300000,12/01/2014,12/01/2014,16:35:00,16:35:00,Mobile,0.0
1,01437577777,0,01430000000,02/02/2014,02/02/2014,19:15:00,19:30:00,Local,15.0
2,01437577777,1,01430000000,12/01/2014,12/01/2014,19:10:00,19:25:00,Local,15.0
3,01437577777,0,07956300000,03/02/2014,03/02/2014,00:45:00,00:45:00,Mobile,0.0
4,01437577777,1,08702390000,17/02/2014,17/02/2014,23:20:00,23:29:00,National,36.0
5,01437577777,0,64000000000,11/01/2014,11/01/2014,20:00:00,20:09:00,Intl,270.0
6,01437577777,0,01430000000,17/01/2014,17/01/2014,21:50:00,21:57:00,Local,28.0
7,01437577777,1,01430000000,07/02/2014,07/02/2014,20:20:00,20:27:00,Local,28.0
8,01437577777,1,64000000000,19/02/2014,19/02/2014,21:35:00,21:44:00,Intl,270.0
9,01437577777,1,07956300000,12/01/2014,12/01/2014,13:55:00,13:55:00,Mobile,0.0
10,01437577777,0,64000000000,16/01/2014,16/01/2014,22:30:00,22:39:00,Intl,270.0
11,01437577777,0,07956300000,26/01/2014,26/01/2014,11:15:00,11:15:00,Mobile,0.0
12,01437577777,1,01430000000,29/01/2014,29/01/2014,20:40:00,20:47:00,Local,28.0
13,01437577777,0,01430000000,30/12/2013,30/12/2013,17:55:00,18:10:00,Local,15.0
14,01437577777,0,64000000000,31/01/2014,31/01/2014,12:10:00,12:19:00,Intl,270.0
15,01437577777,1,01430000000,02/02/2014,02/02/2014,15:05:00,15:20:00,Local,15.0
16,01437577777,0,08702390000,05/01/2014,05/01/2014,14:40:00,14:49:00,National,36.0
17,01437577777,0,01430000000,30/12/2013,30/12/2013,21:05:00,21:20:00,Local,15.0
18,01437577777,0,01430000000,06/01/2014,06/01/2014,17:30:00,17:45:00,Local,15.0
19,01437577777,0,01430000000,18/02/2014,18/02/2014,21:50:00,21:57:00,Local,28.0
20,01437577777,1,08702390000,05/02/2014,05/02/2014,18:15:00,18:16:00,National,8.0
21,01437577777,1,07956300000,22/02/2014,22/02/2014,20:20:00,20:21:00,Mobile,25.0
22,01437577777,0,08702390000,03/02/2014,03/02/2014,09:30:00,09:39:00,National,36.0
23,01437577777,1,01430000000,19/01/2014,19/01/2014,20:00:00,20:15:00,Local,15.0
24,01437577777,0,01430000000,13/02/2014,13/02/2014,20:40:00,20:47:00,Local,28.0
25,01437577777,0,01430000000,16/02/2014,16/02/2014,16:40:00,16:55:00,Local,15.0
26,01437577777,1,08702390000,11/01/2014,11/01/2014,21:20:00,21:21:00,National,8.0
27,01437577777,0,64000000000,09/01/2014,09/01/2014,14:50:00,14:59:00,Intl,270.0
28,01437577777,0,01430000000,03/01/2014,03/01/2014,19:00:00,19:07:00,Local,28.0
29,01437577777,0,01430000000,18/01/2014,18/01/2014,16:10:00,16:17:00,Local,28.0
30,01437577777,1,07956300000,06/02/2014,06/02/2014,18:25:00,18:26:00,Mobile,25.0
